ORIGIN_MUNICIPIO,ORIGIN_COMUNA,ORIGIN_TIME,o_lat,o_long,DESTINATION_MUNICIPIO,DESTINATION_COMUNA,DESTINATION_TIME,d_lat,d_long,TRANSPORT_MODE_S1,TRIP_PURPOSE
Bogotá,Suba,08:00:00,4.783202175,-74.10399065,Bogotá,Chapinero,08:55:12,4.651407204,-74.04145268,MOTO,Trabajo
Bogotá,Chapinero,18:19:48,4.686066962,-74.05362111,Bogotá,Suba,19:00:00,4.766450678,-74.06177738,MOTO,Casa
Bogotá,Chapinero,18:19:48,4.660051683,-74.0551418,Bogotá,Suba,19:00:00,4.733218281,-74.05484861,MOTO,Casa
Bogotá,Sumapaz,07:00:00,4.091531324,-74.18647234,Bogotá,Sumapaz,07:10:12,4.154852557,-74.18418988,MOTO,Trabajo
Bogotá,Sumapaz,17:00:00,4.086197075,-74.25445105,Bogotá,Sumapaz,17:10:12,4.000474292,-74.33137902,MOTO,Casa
Bogotá,Sumapaz,05:30:00,3.845671034,-74.3826539,Bogotá,Sumapaz,06:10:12,4.110048888,-74.33506917,MOTO,Trabajo
Bogotá,Sumapaz,17:49:48,4.030099009,-74.33808303,Bogotá,Sumapaz,18:10:12,4.098735833,-74.31385781,MOTO,Casa
Bogotá,Sumapaz,06:55:12,3.987801376,-74.25930075,Bogotá,Sumapaz,07:00:00,4.046500121,-74.1962873,MOTO,Trabajo
Bogotá,Sumapaz,16:10:12,4.063438104,-74.29346444,Bogotá,Sumapaz,16:19:48,3.912698684,-74.28629203,MOTO,Casa
Bogotá,Usaquen,07:30:00,4.733303135,-74.02332764,Bogotá,Usaquen,08:00:00,4.802985266,-74.01654116,MOTO,Trabajo
Bogotá,Usaquen,16:30:00,4.773376825,-74.0225659,Bogotá,Usaquen,17:40:12,4.810248762,-74.0322629,MOTO,Casa
Bogotá,Barrios Unidos,13:00:00,4.670790942,-74.07067918,Bogotá,Puente Aranda,14:00:00,4.620230275,-74.11336088,MOTO,Trabajo
Bogotá,Puente Aranda,22:00:00,4.613816519,-74.12235602,Bogotá,Barrios Unidos,23:00:00,4.678621029,-74.0619525,MOTO,Casa
Bogotá,Engativa,06:45:00,4.707490857,-74.12249779,Bogotá,Engativa,06:52:12,4.735107142,-74.11918741,MOTO,Trabajo
Bogotá,Engativa,18:55:12,4.685213338,-74.0921181,Bogotá,Engativa,19:01:48,4.702161289,-74.11372412,MOTO,Casa
Bogotá,Engativa,06:45:00,4.731445388,-74.12089955,Bogotá,Engativa,06:52:48,4.720190542,-74.12725798,MOTO,Trabajo
Bogotá,Engativa,18:55:12,4.683297195,-74.09285964,Bogotá,Engativa,19:01:48,4.682146348,-74.12129517,MOTO,Casa
Bogotá,Teusaquillo,05:40:12,4.647762467,-74.08657034,Bogotá,Teusaquillo,05:55:12,4.634389522,-74.07974525,MOTO,Estudio
Bogotá,Teusaquillo,09:00:00,4.638194787,-74.06784968,Bogotá,Teusaquillo,09:10:12,4.661229347,-74.09517273,MOTO,Casa
Bogotá,Barrios Unidos,12:00:00,4.661519913,-74.08685953,Bogotá,San Cristóbal,12:30:00,4.530102264,-74.03843646,MOTO,Trabajo
Bogotá,San Cristóbal,22:45:00,4.529905152,-74.06950231,Bogotá,Barrios Unidos,23:10:12,4.664609065,-74.08741694,MOTO,Casa
Bogotá,Teusaquillo,05:45:00,4.629608449,-74.07154036,Bogotá,Teusaquillo,06:00:00,4.645338888,-74.06931683,MOTO,Trabajo
Bogotá,Teusaquillo,18:00:00,4.631913863,-74.07898221,Bogotá,Teusaquillo,18:40:12,4.649242677,-74.08277852,MOTO,Casa
Bogotá,Barrios Unidos,07:00:00,4.652038996,-74.06820383,Bogotá,Chapinero,07:19:48,4.671321541,-74.02579852,MOTO,Trabajo
Bogotá,Chapinero,18:30:00,4.648610462,-74.05408254,Bogotá,Barrios Unidos,19:00:00,4.679431153,-74.07286104,MOTO,Casa
Bogotá,Chapinero,07:13:12,4.68596601,-74.05686742,Bogotá,Los Martires,07:49:12,4.602716761,-74.09975621,MOTO,Trabajo
Bogotá,Los Martires,18:00:00,4.595398913,-74.09388001,Bogotá,Chapinero,18:55:12,4.63275403,-74.02125374,MOTO,Casa
Bogotá,Barrios Unidos,15:45:00,4.675253379,-74.06252801,Bogotá,Chapinero,16:00:00,4.633648648,-74.05303538,MOTO,Alguien
Bogotá,Fontibon,11:19:48,4.680474186,-74.14025086,Bogotá,Fontibon,11:45:00,4.669300454,-74.16001984,MOTO,Diligencia
Bogotá,Barrios Unidos,14:30:00,4.667723629,-74.0686471,Bogotá,Suba,15:00:00,4.786152128,-74.05785425,MOTO,Recreacion
Bogotá,Suba,19:00:00,4.802825919,-74.04418417,Bogotá,Barrios Unidos,19:33:00,4.665814717,-74.09281756,MOTO,Casa
Bogotá,Chapinero,07:30:00,4.632919777,-74.02192553,Bogotá,Teusaquillo,07:40:12,4.640211743,-74.08211852,MOTO,Trabajo
Bogotá,Teusaquillo,12:30:00,4.632060305,-74.07531718,Bogotá,Chapinero,12:40:12,4.640640311,-74.06127127,MOTO,Casa
Bogotá,Chapinero,12:00:00,4.618602856,-74.03068332,Bogotá,Chapinero,13:00:00,4.671740769,-74.02470037,MOTO,Trabajo
Bogotá,Chapinero,17:00:00,4.630976056,-74.02507015,Bogotá,Chapinero,17:40:12,4.661573409,-74.03521398,MOTO,Casa
Bogotá,Ciudad Bolivar,04:03:00,4.45077017,-74.18148431,Bogotá,Chapinero,06:12:00,4.679039841,-74.04106785,MOTO,Trabajo
Bogotá,Chapinero,22:04:48,4.639012851,-74.02478475,Bogotá,Ciudad Bolivar,23:52:48,4.392950844,-74.15042567,MOTO,Casa
Bogotá,Puente Aranda,07:00:00,4.61481289,-74.093172,Bogotá,Chapinero,08:30:00,4.663419219,-74.03964471,MOTO,Trabajo
Bogotá,Chapinero,17:30:00,4.621093403,-74.00594807,Bogotá,Puente Aranda,19:00:00,4.610294104,-74.10047121,MOTO,Casa
Bogotá,Ciudad Bolivar,05:07:48,4.463997031,-74.15644354,Bogotá,Candelaria,07:10:12,4.594491562,-74.07261485,MOTO,Diligencia
Bogotá,Ciudad Bolivar,06:01:48,4.581072227,-74.17836688,Bogotá,Suba,07:30:00,4.717422346,-74.0883191,MOTO,Trabajo
Bogotá,Suba,17:15:00,4.764100666,-74.11240534,Bogotá,Ciudad Bolivar,20:00:00,4.558610394,-74.16894165,MOTO,Casa
Bogotá,Ciudad Bolivar,07:45:00,4.416026043,-74.18660474,Bogotá,Ciudad Bolivar,07:52:48,4.400711473,-74.20578172,MOTO,Estudio
Bogotá,Ciudad Bolivar,13:15:00,4.430833611,-74.19343583,Bogotá,Ciudad Bolivar,13:22:12,4.546825531,-74.16609275,MOTO,Casa
Bogotá,Puente Aranda,07:00:00,4.596446318,-74.12965045,Bogotá,Kennedy,07:49:48,4.620444677,-74.15176247,MOTO,Trabajo
Bogotá,Kennedy,17:00:00,4.652213263,-74.15133777,Bogotá,Puente Aranda,18:00:00,4.629577454,-74.09562432,MOTO,Casa
Bogotá,Ciudad Bolivar,11:00:00,4.419279087,-74.18486601,Bogotá,Ciudad Bolivar,11:19:48,4.59753759,-74.15175761,MOTO,Trabajo
Bogotá,Ciudad Bolivar,23:00:00,4.444901786,-74.17854108,Bogotá,Ciudad Bolivar,23:30:00,4.442930693,-74.18076795,MOTO,Casa
Bogotá,Chapinero,09:00:00,4.671103563,-74.01706083,Bogotá,Kennedy,10:30:00,4.634717283,-74.16337997,MOTO,Diligencia
Bogotá,Kennedy,11:00:00,4.623397274,-74.16971557,Bogotá,Chapinero,11:40:12,4.635881872,-74.05743682,MOTO,Casa
Bogotá,Suba,09:00:00,4.751614474,-74.10163144,Bogotá,Chapinero,10:30:00,4.627535641,-74.06726536,MOTO,Casa
Bogotá,Chapinero,09:00:00,4.661377499,-74.02670818,Bogotá,Barrios Unidos,09:28:12,4.686978925,-74.07277373,MOTO,Trabajo
Bogotá,Barrios Unidos,17:30:00,4.657002819,-74.06838096,Bogotá,Chapinero,17:40:48,4.633199493,-74.03658962,MOTO,Casa
Bogotá,Kennedy,11:00:00,4.639328527,-74.13211214,Bogotá,Tunjuelito,11:55:12,4.568213746,-74.13090123,MOTO,Trabajo
Bogotá,Puente Aranda,09:00:00,4.61649248,-74.11803709,Bogotá,Usaquen,10:00:00,4.819400942,-74.01161864,MOTO,Trabajo
Bogotá,Usaquen,19:00:00,4.809551195,-74.02257909,Bogotá,Puente Aranda,20:03:00,4.630670477,-74.10972976,MOTO,Casa
Bogotá,Puente Aranda,07:00:00,4.609404102,-74.11608409,Bogotá,Tunjuelito,07:45:00,4.591052387,-74.1397261,MOTO,Trabajo
Bogotá,Tunjuelito,18:00:00,4.573849265,-74.1317901,Bogotá,Puente Aranda,19:00:00,4.606632184,-74.12946837,MOTO,Casa
Bogotá,Puente Aranda,07:00:00,4.602156928,-74.10205792,Bogotá,Tunjuelito,07:45:00,4.593480517,-74.13824373,MOTO,Trabajo
Bogotá,Tunjuelito,18:00:00,4.579665182,-74.14752474,Bogotá,Puente Aranda,19:10:12,4.643738374,-74.11051737,MOTO,Casa
Bogotá,Santa Fe,06:34:48,4.608716533,-74.05793039,Bogotá,Chapinero,07:04:48,4.68263919,-74.0538761,MOTO,Casa
Bogotá,Chapinero,08:00:00,4.648308542,-74.04852171,Bogotá,Teusaquillo,08:40:12,4.642650457,-74.09321856,MOTO,Trabajo
Bogotá,Teusaquillo,17:30:00,4.63341529,-74.09002949,Bogotá,Chapinero,18:19:48,4.632319241,-74.03903951,MOTO,Casa
Bogotá,Usaquen,06:30:00,4.72998017,-74.04630173,Bogotá,Suba,08:00:00,4.705128592,-74.0791658,MOTO,Recreacion
Bogotá,Suba,11:00:00,4.757988978,-74.09690248,Bogotá,Usaquen,12:15:00,4.803930389,-74.02262774,MOTO,Casa
Bogotá,Usaquen,06:30:00,4.754415195,-74.01001165,Bogotá,Suba,08:00:00,4.701589454,-74.06189388,MOTO,Alguien
Bogotá,Suba,11:00:00,4.781415377,-74.05385505,Bogotá,Usaquen,12:15:00,4.729630985,-74.01395763,MOTO,Casa
Bogotá,Chapinero,14:00:00,4.638707303,-74.01053971,Bogotá,Usaquen,14:25:12,4.687747774,-74.02725726,MOTO,Diligencia
Bogotá,Usaquen,18:00:00,4.693697764,-74.05334806,Bogotá,Chapinero,18:30:00,4.677332127,-74.03502192,MOTO,Casa
Bogotá,Ciudad Bolivar,18:00:00,4.480652245,-74.17913575,Bogotá,Los Martires,18:40:12,4.622823693,-74.08191014,MOTO,Trabajo
Bogotá,Chapinero,08:00:00,4.623679512,-74.03313581,Bogotá,Santa Fe,09:00:00,4.595253394,-74.04652305,MOTO,Recreacion
Bogotá,Santa Fe,10:00:00,4.581584171,-74.06161011,Bogotá,Chapinero,11:00:00,4.664738707,-74.02588112,MOTO,Casa
Bogotá,Chapinero,09:00:00,4.636386923,-74.03030421,Bogotá,Barrios Unidos,09:40:12,4.680902919,-74.06480725,MOTO,Recreacion
Bogotá,Barrios Unidos,12:00:00,4.671886665,-74.06578663,Bogotá,Chapinero,12:40:12,4.633281572,-74.04778241,MOTO,Casa
Bogotá,Barrios Unidos,08:00:00,4.680409907,-74.06356916,Bogotá,Chapinero,08:19:48,4.685032556,-74.05165937,MOTO,Trabajo
Bogotá,Chapinero,16:00:00,4.664377238,-74.0131963,Bogotá,Barrios Unidos,16:19:48,4.663922737,-74.0683373,MOTO,Casa
Bogotá,Usaquen,05:21:00,4.680883542,-74.03179874,Bogotá,Chapinero,08:33:00,4.633995912,-74.02048951,MOTO,Trabajo
Bogotá,Chapinero,17:33:00,4.629675697,-73.98889351,Bogotá,Usaquen,18:34:12,4.809857611,-74.01725087,MOTO,Casa
Bogotá,Chapinero,06:00:00,4.628936955,-74.05848867,Bogotá,Suba,08:00:00,4.799689378,-74.08231728,MOTO,Alguien
Bogotá,Suba,13:19:48,4.738852041,-74.1163063,Bogotá,Chapinero,14:00:00,4.635569179,-74.06031247,MOTO,Casa
Bogotá,Chapinero,06:00:00,4.660819018,-74.03650496,Bogotá,Suba,08:00:00,4.752307978,-74.07073821,MOTO,Recreacion
Bogotá,Suba,13:19:48,4.697359106,-74.08051305,Bogotá,Chapinero,14:00:00,4.635748824,-74.02230773,MOTO,Casa
Bogotá,Suba,06:22:12,4.747201828,-74.07754199,Bogotá,Barrios Unidos,07:04:48,4.681621691,-74.07517701,MOTO,Trabajo
Bogotá,Barrios Unidos,17:25:48,4.667161448,-74.08463725,Bogotá,Suba,18:27:00,4.750955301,-74.08305968,MOTO,Casa
Bogotá,Chapinero,06:00:00,4.619498934,-74.02376847,Bogotá,Fontibon,07:19:48,4.697795686,-74.16588226,MOTO,Trabajo
Bogotá,Fontibon,16:00:00,4.702959401,-74.15915004,Bogotá,Chapinero,17:10:12,4.622526752,-74.05293936,MOTO,Casa
Bogotá,Chapinero,13:30:00,4.629934576,-74.05016307,Bogotá,Teusaquillo,13:40:12,4.650598336,-74.09814465,MOTO,Trabajo
Bogotá,Teusaquillo,22:30:00,4.62654995,-74.07813934,Bogotá,Chapinero,23:10:12,4.639679207,-74.02353401,MOTO,Casa
Bogotá,Chapinero,06:00:00,4.642133345,-74.05741855,Bogotá,Chapinero,07:00:00,4.627733398,-74.05659182,MOTO,Trabajo
Bogotá,Chapinero,16:00:00,4.622758255,-74.01711358,Bogotá,Chapinero,17:00:00,4.672615099,-74.03018836,MOTO,Casa
Bogotá,Engativa,04:27:00,4.711192223,-74.14199655,Bogotá,Engativa,04:42:00,4.706552575,-74.12462877,MOTO,Trabajo
Bogotá,Engativa,16:40:12,4.679459535,-74.11626091,Bogotá,Engativa,17:00:00,4.678103006,-74.10107197,MOTO,Casa
Bogotá,Teusaquillo,06:10:12,4.63768125,-74.07724549,Bogotá,Puente Aranda,06:19:48,4.617829129,-74.09177297,MOTO,Alguien
Bogotá,Puente Aranda,06:30:00,4.613086728,-74.09905917,Bogotá,Teusaquillo,06:45:00,4.656075651,-74.10047396,MOTO,Casa
Bogotá,Teusaquillo,12:15:00,4.633162043,-74.07932625,Bogotá,Puente Aranda,12:30:00,4.597312086,-74.13185859,MOTO,Alguien
Bogotá,Puente Aranda,12:34:48,4.643361947,-74.11096046,Bogotá,Teusaquillo,12:49:48,4.633762636,-74.07714002,MOTO,Casa
Bogotá,Teusaquillo,06:10:12,4.648340013,-74.10669285,Bogotá,Puente Aranda,06:19:48,4.617447071,-74.12497067,MOTO,Estudio
Bogotá,Puente Aranda,12:30:00,4.601122192,-74.13249712,Bogotá,Teusaquillo,12:45:00,4.634576194,-74.06740613,MOTO,Casa
Bogotá,Teusaquillo,06:10:12,4.641042876,-74.08926088,Bogotá,Puente Aranda,06:19:48,4.598578552,-74.10746316,MOTO,Estudio
Bogotá,Puente Aranda,12:30:00,4.604400948,-74.10192885,Bogotá,Teusaquillo,12:45:00,4.623543566,-74.07053513,MOTO,Casa
Bogotá,Engativa,07:00:00,4.69069328,-74.09526593,Bogotá,Kennedy,07:55:12,4.619057816,-74.16871692,MOTO,Trabajo
Bogotá,Kennedy,08:00:00,4.622475269,-74.14909392,Bogotá,Engativa,08:55:12,4.688439092,-74.08017975,MOTO,Casa
Bogotá,Engativa,08:00:00,4.719636292,-74.12301437,Bogotá,Barrios Unidos,08:40:12,4.658282288,-74.06441979,MOTO,Trabajo
Bogotá,Barrios Unidos,17:00:00,4.687834732,-74.06360626,Bogotá,Engativa,18:00:00,4.722589719,-74.14740954,MOTO,Casa
Bogotá,Teusaquillo,07:00:00,4.635460431,-74.0971626,Bogotá,Engativa,07:15:00,4.713092133,-74.0998128,MOTO,Trabajo
Bogotá,Engativa,16:30:00,4.722666761,-74.14625617,Bogotá,Teusaquillo,16:48:00,4.645444165,-74.07211165,MOTO,Casa
Bogotá,Usaquen,08:00:00,4.708352543,-74.02384487,Bogotá,Suba,08:49:48,4.775130976,-74.05967452,MOTO,Recreacion
Bogotá,Suba,12:00:00,4.771403151,-74.05798691,Bogotá,Usaquen,12:19:48,4.78109684,-74.02911541,MOTO,Casa
Bogotá,Teusaquillo,06:30:00,4.645154672,-74.10190586,Bogotá,Puente Aranda,06:40:12,4.599897776,-74.12918629,MOTO,Trabajo
Bogotá,Puente Aranda,17:00:00,4.61624167,-74.12539743,Bogotá,Teusaquillo,17:19:48,4.65272356,-74.08393279,MOTO,Casa
Bogotá,Teusaquillo,08:00:00,4.642449878,-74.08711441,Bogotá,Los Martires,08:30:00,4.617086795,-74.08495014,MOTO,Diligencia
Bogotá,Los Martires,11:30:00,4.59623647,-74.09615124,Bogotá,Teusaquillo,12:00:00,4.634136593,-74.08909025,MOTO,Casa
Bogotá,Usaquen,06:00:00,4.786267453,-74.02576326,Bogotá,Candelaria,07:00:00,4.597957184,-74.07773991,MOTO,Trabajo
Bogotá,Candelaria,18:00:00,4.596221996,-74.07497869,Bogotá,Usaquen,19:49:48,4.801160429,-74.01300821,MOTO,Casa
Bogotá,Chapinero,13:10:12,4.630963551,-74.04556505,Bogotá,Chapinero,13:15:00,4.669947869,-74.01469992,MOTO,Casa
Bogotá,Sumapaz,07:30:00,3.951930411,-74.25774291,Bogotá,Sumapaz,08:00:00,3.988004852,-74.25434595,MOTO,Trabajo
Bogotá,Usaquen,09:30:00,4.719175929,-74.02951926,Bogotá,Suba,10:19:48,4.733652054,-74.07655151,MOTO,Recreacion
Bogotá,Suba,10:01:12,4.732023681,-74.10267679,Bogotá,Chapinero,11:00:00,4.623430224,-74.00987054,MOTO,Estudio
Bogotá,Chapinero,14:00:00,4.640641021,-74.03299046,Bogotá,Suba,15:00:00,4.696311933,-74.07811016,MOTO,Casa
Bogotá,Teusaquillo,08:00:00,4.647714293,-74.09908698,Bogotá,Santa Fe,08:30:00,4.596110115,-74.04231136,MOTO,Estudio
Bogotá,Santa Fe,12:30:00,4.60392468,-74.02704241,Bogotá,Teusaquillo,13:03:00,4.650629459,-74.09421206,MOTO,Casa
Bogotá,Teusaquillo,15:00:00,4.645987731,-74.09642901,Bogotá,Chapinero,15:40:12,4.651129025,-74.03922803,MOTO,Trabajo
Bogotá,Chapinero,23:40:12,4.618896826,-74.00291007,Bogotá,Teusaquillo,23:58:48,4.657290321,-74.09501463,MOTO,Casa
Bogotá,Suba,10:00:00,4.787928577,-74.08744919,Bogotá,Candelaria,10:45:00,4.599245797,-74.06861034,MOTO,Estudio
Bogotá,Candelaria,17:00:00,4.59754603,-74.07370316,Bogotá,Chapinero,17:45:00,4.628504664,-73.99409173,MOTO,Diligencia
Bogotá,Chapinero,18:19:48,4.622868906,-74.00924968,Bogotá,Suba,19:15:00,4.736343855,-74.07708728,MOTO,Casa
Bogotá,Suba,10:00:00,4.780376228,-74.0759066,Bogotá,Chapinero,10:30:00,4.66656029,-74.03072181,MOTO,Trabajo
Bogotá,Chapinero,20:00:00,4.6414201,-74.0474689,Bogotá,Suba,20:34:48,4.774612916,-74.11356954,MOTO,Casa
Bogotá,Usaquen,08:30:00,4.765716325,-74.03865181,Bogotá,Chapinero,08:55:12,4.656413704,-74.03203639,MOTO,Trabajo
Bogotá,Chapinero,18:30:00,4.631988753,-74.03000004,Bogotá,Usaquen,19:19:48,4.717748277,-74.0148619,MOTO,Casa
Bogotá,Chapinero,16:30:00,4.636024268,-74.03051774,Bogotá,Suba,17:01:48,4.734538522,-74.08716137,MOTO,Recreacion
Bogotá,Suba,21:31:48,4.812025925,-74.07434995,Bogotá,Chapinero,22:00:00,4.627251855,-74.05072642,MOTO,Casa
Bogotá,Chapinero,16:30:00,4.675827253,-74.05106066,Bogotá,Suba,17:01:12,4.801786691,-74.06089201,MOTO,Recreacion
Bogotá,Suba,21:30:00,4.777820907,-74.08420934,Bogotá,Chapinero,22:00:00,4.666489096,-74.02626838,MOTO,Casa
Bogotá,Suba,16:30:00,4.740679416,-74.07974852,Bogotá,Barrios Unidos,17:45:00,4.672199533,-74.07990527,MOTO,Trabajo
Bogotá,Barrios Unidos,19:30:00,4.65654156,-74.06883201,Bogotá,Suba,20:15:00,4.831740852,-74.05203724,MOTO,Casa
Bogotá,Sumapaz,07:00:00,4.056111665,-74.29140913,Bogotá,Suba,07:19:48,4.758565386,-74.11543559,MOTO,Trabajo
Bogotá,Suba,17:00:00,4.80005152,-74.08201552,Bogotá,Sumapaz,17:40:12,4.203913014,-74.23451513,MOTO,Casa
Bogotá,Usaquen,06:30:00,4.745128949,-74.02636906,Bogotá,Usaquen,06:45:00,4.750735293,-74.01047798,MOTO,Trabajo
Bogotá,Usaquen,17:45:00,4.692162057,-74.0435198,Bogotá,Usaquen,18:00:00,4.770324391,-74.03073593,MOTO,Casa
Bogotá,Usaquen,07:00:00,4.680193832,-74.02078334,Bogotá,Chapinero,07:25:12,4.624077209,-74.04518394,MOTO,Trabajo
Bogotá,Chapinero,16:00:00,4.641996861,-74.0590562,Bogotá,Usaquen,16:30:00,4.747666233,-74.02650267,MOTO,Casa
Bogotá,Usaquen,09:30:00,4.808866092,-74.02692882,Bogotá,Chapinero,09:45:00,4.678966312,-74.05748856,MOTO,Trabajo
Bogotá,Chapinero,15:30:00,4.631018902,-74.04126957,Bogotá,Usaquen,15:45:00,4.776884434,-74.02994441,MOTO,Casa
Bogotá,Usaquen,10:00:00,4.793366266,-74.02485544,Bogotá,Chapinero,10:45:00,4.655595704,-74.04615913,MOTO,Estudio
Bogotá,Chapinero,14:00:00,4.626417094,-74.06294751,Bogotá,Usaquen,14:40:12,4.685063516,-74.0275941,MOTO,Casa
Bogotá,Suba,09:00:00,4.730271645,-74.09667222,Bogotá,Suba,09:19:48,4.819983228,-74.08389657,MOTO,Trabajo
Bogotá,Suba,16:00:00,4.723847215,-74.09246776,Bogotá,Suba,17:00:00,4.777667581,-74.07317386,MOTO,Casa
Bogotá,Usaquen,07:40:12,4.745904116,-74.04128622,Bogotá,Usaquen,08:00:00,4.750109683,-74.04136576,MOTO,Trabajo
Bogotá,Usaquen,16:30:00,4.682863126,-74.01712842,Bogotá,Usaquen,17:00:00,4.725895932,-74.04181225,MOTO,Casa
Bogotá,Usaquen,14:00:00,4.755783161,-74.03650246,Bogotá,Teusaquillo,14:34:48,4.648269725,-74.08632291,MOTO,Estudio
Bogotá,Teusaquillo,17:00:00,4.639247518,-74.1038152,Bogotá,Usaquen,18:00:00,4.697908683,-74.03687067,MOTO,Casa
Bogotá,Usaquen,13:00:00,4.817237645,-74.02766668,Bogotá,Usaquen,13:15:00,4.730912743,-74.04658955,MOTO,Trabajo
Bogotá,Usaquen,14:30:00,4.743809335,-74.03376549,Bogotá,Usaquen,14:49:48,4.693223732,-74.01181568,MOTO,Casa
Bogotá,Usaquen,14:00:00,4.758225656,-74.04306497,Bogotá,Usaquen,14:19:48,4.742810558,-74.04436131,MOTO,Recreacion
Bogotá,Usaquen,19:30:00,4.749017222,-74.02084907,Bogotá,Usaquen,20:10:12,4.785931565,-74.03462797,MOTO,Casa
Bogotá,Usaquen,04:30:00,4.817079806,-74.03468438,Bogotá,Fontibon,05:00:00,4.674004519,-74.12622481,MOTO,Trabajo
Bogotá,Fontibon,15:00:00,4.696880827,-74.17148563,Bogotá,Usaquen,16:30:00,4.674172512,-74.01182747,MOTO,Casa
Bogotá,Usaquen,04:30:00,4.720020145,-74.02027577,Bogotá,Chapinero,05:49:48,4.639946012,-74.02210442,MOTO,Estudio
Bogotá,Chapinero,14:00:00,4.618591229,-74.00182642,Bogotá,Fontibon,15:00:00,4.684830779,-74.13264512,MOTO,Diligencia
Bogotá,Fontibon,15:03:00,4.646395679,-74.12354306,Bogotá,Usaquen,16:00:00,4.690502783,-74.01974659,MOTO,Casa
Bogotá,Usaquen,07:30:00,4.742846523,-74.02894775,Bogotá,Usaquen,07:49:48,4.708888103,-74.03953911,MOTO,Trabajo
Bogotá,Usaquen,17:30:00,4.700424806,-74.02378039,Bogotá,Usaquen,18:00:00,4.693824957,-74.03958948,MOTO,Casa
Bogotá,Usaquen,10:00:00,4.717055007,-74.0411387,Bogotá,Chapinero,10:45:00,4.646179787,-74.04038799,MOTO,Trabajo
Bogotá,Chapinero,18:00:00,4.627507557,-74.05508342,Bogotá,Usaquen,19:07:48,4.738530751,-74.02332932,MOTO,Casa
Bogotá,Usaquen,10:00:00,4.773138854,-74.02897325,Bogotá,Chapinero,10:45:00,4.627139504,-74.01067595,MOTO,Trabajo
Bogotá,Chapinero,18:00:00,4.632717405,-74.03345027,Bogotá,Usaquen,19:10:12,4.67652394,-74.00605675,MOTO,Casa
Bogotá,Suba,08:30:00,4.73189177,-74.06707157,Bogotá,Suba,09:28:12,4.739063301,-74.0924691,MOTO,Diligencia
Bogotá,Suba,14:00:00,4.768345493,-74.05544823,Bogotá,Suba,15:27:00,4.740598608,-74.12890689,MOTO,Casa
Bogotá,Suba,08:00:00,4.732594634,-74.08592513,Bogotá,Teusaquillo,08:46:12,4.634458348,-74.09494849,MOTO,Trabajo
Bogotá,Teusaquillo,17:00:00,4.650378775,-74.08031022,Bogotá,Suba,18:28:48,4.774352805,-74.10712134,MOTO,Casa
Bogotá,Usaquen,04:30:00,4.721143373,-74.01997199,Bogotá,Los Martires,05:19:48,4.602561899,-74.08767934,MOTO,Trabajo
Bogotá,Los Martires,21:00:00,4.610905503,-74.08268117,Bogotá,Usaquen,21:30:00,4.740743057,-74.04812881,MOTO,Casa
Bogotá,Usaquen,05:30:00,4.742310875,-74.0221205,Bogotá,Chapinero,06:00:00,4.624860409,-74.00749444,MOTO,Estudio
Bogotá,Chapinero,14:00:00,4.670437878,-74.05072509,Bogotá,Usaquen,14:30:00,4.750215764,-74.0162019,MOTO,Casa
Bogotá,Los Martires,05:30:00,4.614231681,-74.08662536,Bogotá,Chapinero,06:00:00,4.669920389,-74.02150176,MOTO,Trabajo
Bogotá,Chapinero,14:30:00,4.629054615,-74.06677404,Bogotá,Los Martires,15:30:00,4.613096192,-74.09014813,MOTO,Casa
Bogotá,Los Martires,08:00:00,4.607911739,-74.09324997,Bogotá,Suba,09:00:00,4.78439739,-74.10980639,MOTO,Alguien
Bogotá,Suba,18:00:00,4.722560106,-74.09909201,Bogotá,Los Martires,19:00:00,4.608423563,-74.08384571,MOTO,Casa
Bogotá,Los Martires,12:00:00,4.603479128,-74.09628342,Bogotá,Engativa,13:00:00,4.717499842,-74.11882587,MOTO,Alguien
Bogotá,Engativa,21:15:00,4.663778019,-74.10721306,Bogotá,Los Martires,22:00:00,4.600355278,-74.10369693,MOTO,Casa
Bogotá,Usaquen,07:00:00,4.685075733,-74.01853444,Bogotá,Usaquen,07:15:00,4.809148273,-74.00555901,MOTO,Trabajo
Bogotá,Usaquen,16:15:00,4.700795678,-74.04330512,Bogotá,Usaquen,16:40:12,4.692130701,-74.02550004,MOTO,Casa
Bogotá,Usaquen,10:00:00,4.754916745,-74.03761583,Bogotá,Chapinero,10:25:12,4.676174385,-74.04078156,MOTO,Estudio
Bogotá,Chapinero,13:00:00,4.61789125,-74.0074738,Bogotá,Usaquen,14:00:00,4.732494903,-74.01923465,MOTO,Casa
Bogotá,Usaquen,10:30:00,4.786805343,-74.01678462,Bogotá,Tunjuelito,11:00:00,4.564233503,-74.13707887,MOTO,Trabajo
Bogotá,Tunjuelito,20:04:48,4.548032666,-74.12219465,Bogotá,Usaquen,20:40:12,4.728424777,-74.02655909,MOTO,Casa
Bogotá,Usaquen,06:30:00,4.747556602,-74.03135575,Bogotá,Chapinero,07:00:00,4.615782977,-74.02180814,MOTO,Trabajo
Bogotá,Chapinero,16:00:00,4.675942224,-74.04608433,Bogotá,Usaquen,16:40:12,4.776800606,-74.01819687,MOTO,Casa
Bogotá,Usaquen,06:10:12,4.776374926,-74.02019569,Bogotá,Chapinero,06:30:00,4.627002654,-74.05228233,MOTO,Alguien
